OrganizationIdentifier,OrganizationFormalName,ProjectIdentifier,ProjectName,ResultAttachedBinaryObjectFileTypeCode,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,MonitoringLocationCountryName,MonitoringLocationCountyName,MonitoringLocationCountryCode,MonitoringLocationStatePostalCode,MonitoringLocationCountyCode,MonitoringLocationHUCTwelveDigitCode,MonitoringLocationLatitudeMeasure,MonitoringLocationLongitudeMeasure,ActivityIdentifier,ActivityIdentifierUserSupplied,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivitySamplingComponentName,BiologicalActivityAssemblageSampledName,BiologicalActivityToxicityTestType,ActivityConductingOrganizationText,ActivityCommentText,ActivityLocationLatitudeMeasure,ActivityLocationLongitudeMeasure,ActivityLocationHorizontalCoordinateStandardizedDatumName,ActivityLocationSourceMapScale,ActivityLocationHorizontalAccuracyMeasureValue,ActivityLocationHorizontalAccuracyMeasureUnitCode,ActivityLocationHorizontalAccuracyMeasureCollectionMethodName,ActivityLocationDescriptionText,ActivityStartDate,ActivityStartTime,ActivityStartTimeZoneCode,ActivityEndDate,ActivityEndTime,ActivityEndTimeZoneCode,ActivityDepthHeightMeasureValue,ActivityDepthHeightMeasureUnitCode,ActivityDepthHeightMeasureAltitudeReferencePointText,ActivityDepthHeightMeasureRelativeDepthName,ActivityTopDepthHeightMeasureValue,ActivityTopDepthHeightMeasureUnitCode,ActivityBottomDepthHeightMeasureValue,ActivityBottomDepthHeightMeasureUnitCode,SampleCollectionMethodIdentifier,SampleCollectionMethodIdentifierContext,SampleCollectionMethodName,SampleCollectionMethodDescriptionText,SampleCollectionMethodEquipmentName,SampleCollectionMethodEquipmentCommentText,SamplePreparationMethodIdentifier,SamplePreparationMethodIdentifierContext,SamplePreparationMethodName,SamplePreparationMethodQualifierTypeName,SamplePreparationMethodDescriptionText,SamplePreparationMethodSampleContainerLabelName,SamplePreparationMethodSampleContainerTypeName,SamplePreparationMethodSampleContainerColorName,SamplePreparationMethodChemicalPreservativeUsedName,SamplePreparationMethodThermalPreservativeUsedName,SamplePreparationMethodSampleTransportStorageDescription,HydrologicCondition,HydrologicEvent,DataLoggerLineName,ResultDetectionConditionText,CharacteristicName,CharacteristicNameUserSupplied,MethodSpeciationName,ResultSampleFractionText,BiologicalIntentName,BiologicalIndividualIdentifier,SubjectTaxonomicName,SubjectTaxonomicNameUserSupplied,SubjectTaxonomicNameUserSuppliedReferenceText,UnidentifiedSpeciesIdentifier,SampleTissueAnatomyName,GroupSummaryCount,GroupSummaryWeightMeasureValue,GroupSummaryWeightMeasureUnitCode,ResultDepthHeightMeasureValue,ResultDepthHeightMeasureUnitCode,ResultDepthAltitudeReferencePointText,ResultSamplingPointName,ResultSamplingPointType,ResultSamplingPointPlaceInSeries,ResultSamplingPointCommentText,RecordIdentifierUserSupplied,ResultIdentifier,ResultMeasureValue,ResultMeasureUnitCode,ResultMeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,StatisticalNValueNumeric,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,BiasValue,ConfidenceIntervalValue,UpperConfidenceLimitValue,LowerConfidenceLimitValue,ResultCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasureValue,DetectionQuantitationLimitMeasureUnitCode,DetectionQuantitationLimitMeasureCommentText,LaboratorySampleSplitRatio,LaboratoryAccreditationIndicator,LaboratoryAccreditationAuthorityName,TaxonomistAccreditationIndicator,TaxonomistAccreditationAuthorityName,ResultAnalyticalMethodIdentifier,ResultAnalyticalMethodName,ResultAnalyticalMethodDescriptionText,ComparableAnalyticalMethodIdentifier,ComparableAnalyticalMethodIdentifierContext,ComparableAnalyticalMethodModificationText,LaboratoryName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZoneCode,AnalysisEndDate,AnalysisEndTime,AnalysisEndTimeZoneCode,LaboratoryCommentText,PreparationStartDate,PreparationStartTime,PreparationStartTimeZoneCode,PreparationEndDate,PreparationEndTime,PreparationEndTimeZoneCode,SubstanceDilutionFactor,ProviderName
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,133463,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1998-06-08,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,133463,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,133549,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1999-01-25,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,133549,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,133981,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1995-06-22,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,133981,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,133901,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1999-03-29,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,133901,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,133993,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1995-08-15,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,133993,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,133999,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1995-09-26,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,133999,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,134022,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1996-01-30,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134022,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,134028,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1996-02-09,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134028,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,134051,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1996-03-15,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134051,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,134060,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1997-07-28,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134060,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,134089,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1996-04-29,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134089,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,134137,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1996-06-14,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134137,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,134145,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1996-07-10,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134145,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,134160,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1996-07-22,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134160,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,134209,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1997-01-13,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134209,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,134213,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1997-02-03,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134213,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,134266,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1997-05-19,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134266,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,134273,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1997-06-09,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134273,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,134289,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1997-08-11,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134289,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,134328,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1998-08-17,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134328,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,134338,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1997-09-22,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134338,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,134346,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1997-10-06,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134346,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,134363,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1997-12-05,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134363,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,134395,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1998-02-23,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134395,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,134403,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1998-03-23,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134403,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,134432,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1998-09-07,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134432,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,134457,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1998-06-15,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134457,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,134469,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1998-07-06,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134469,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,134475,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1998-07-13,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134475,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,134489,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1998-09-21,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134489,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,134497,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1998-09-28,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134497,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,134547,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1998-11-09,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134547,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,134559,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1998-08-24,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134559,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,134573,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1998-09-07,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134573,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,134585,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1998-09-21,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134585,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,134592,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1998-09-28,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134592,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,134627,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1998-10-26,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134627,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,134636,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1998-11-02,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,134636,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
